individuals,ws
0,-1.056290086693975
1,-1.8116650789720843
2,-0.4574542583704869
3,1.9490130286761012
4,0.8223044972273413
5,1.07002203023618
6,1.4413927856008515
7,1.2061050332629388
8,0.6323777753990922
9,1.0148440466030118
10,-0.023513845199328254
11,-0.7676555347892077
12,-1.4737036209774235
13,-1.7723612535156708
14,-0.780866072473154
15,0.9547608626251916
16,-0.962004812072595
17,-2.0308290149799557
18,-2.768697651722246
19,1.4639391563971307
20,0.06740733657109854
21,-4.757104667719635
22,-3.030196349135374
23,-0.030438553280532687
24,1.722143407103922
25,0.22989229245567055
26,0.10741777090090318
27,-0.35575209125283774
28,-0.27126903060006874
29,-0.015093041308250177
30,0.8699225183942179
31,0.13732542264000408
32,4.150131894428766
33,-0.13969413199341116
34,-0.6209632360934902
35,0.032466902958616095
36,0.04601380455771109
37,0.619811280717703
38,-1.330745601562601
39,-0.763708591546536
40,-1.1894280806578392
41,1.0983050630479385
42,0.1438606836221623
43,-1.4983122867256065
44,0.4740621567189181
45,0.6594483374477468
46,-0.09261774505595777
47,-1.1247215409610143
48,1.2457528078930022
49,1.516706402639365
50,3.344717585689212
51,-0.6761950733693033
52,2.298344651617531
53,0.7805091049412526
54,-0.5925949195023856
55,0.3892083042926323
56,-1.724743169143287
57,0.7715740478252485
58,1.106133683962078
59,-0.37911495317824323
60,-1.3908508192120639
61,-0.2819987823327491
62,0.5058376916170402
63,0.2650418097750955
64,-1.4491683053339153
65,-1.573322927487761
66,-2.2910771567947514
67,-2.3325806472338013
68,-0.23282126043605328
69,0.6449261458407423
70,-0.6383716061898563
71,0.9026629199790603
72,-1.3798056311669606
73,0.7945177606308169
74,-1.7726659599864851
75,2.8699450029641893
76,-1.48705374304517
77,-0.6159114035544434
78,-0.8077791576943898
79,-1.4561854429728207
80,-1.529200447416268
81,-0.10465613419770392
82,1.7887099259082206
83,1.2684644154157956
84,1.4116379629223823
85,-2.304976292890275
86,2.046739351419843
87,1.687631877241941
88,0.40480732337279524
89,-1.4856485807581108
90,-2.6631291251558737
91,3.115077929369347
92,0.819064119348444
93,0.22742642074148423
94,-0.20770309312232993
95,-0.9951119419329085
96,-0.6359176202168467
97,-0.2708157094020818
98,-1.5955420214350031
99,0.6288010383533202
100,-3.898961252758938
101,0.8528101278130061
102,0.4380493218808196
103,-1.555599424973348
104,-1.883680104239502
105,1.0712369549345744
106,-0.6209943970673636
107,1.11736234748473
108,0.24203956289077608
109,-0.4432800818653888
110,1.0098656830122048
111,-0.6435752244086064
112,-1.5940992721897027
113,1.7379567459578564
114,-1.5140003640800552
115,-0.22278313892488127
116,-2.6877334983553305
117,-1.5328096576345844
118,-2.839859253867532
119,3.2065231302962554
120,-1.0987770871386153
121,-1.8013623282171514
122,0.3254771157134779
123,2.181618224094545
124,0.7719662551092317
125,-1.7104854246539285
126,-1.5891692129974462
127,-0.38349586056174395
128,0.8629465955303995
129,0.7676169964977495
130,0.3696435989813355
131,-2.428357330421345
132,2.876234703167739
133,0.7882700922619625
134,0.138331258551193
135,1.7385269205848743
136,-1.2947719560237163
137,0.6302011873813287
138,-2.4027327814674635
139,-0.9412933509743546
140,-0.45212778756625027
141,-0.06719948156490613
142,-0.622608715877519
143,-0.9076189705812944
144,2.683833957603449
145,-1.3176666315362324
146,0.2741664823442641
147,-1.5705965297438165
148,1.2330765234318934
149,-2.285574504028804
150,0.5067557478945508
151,-1.8634818772195483
152,-0.6101273750325169
153,2.5101812950233118
154,2.427952396774822
155,-1.268207462173354
156,-1.05813002576868
157,-0.36637707786507323
158,-0.2246698051757985
159,-2.0082803101485402
160,0.3885788993551886
161,1.5736413292501865
162,0.9009701704989188
163,-1.0127958006208915
164,1.4616173086928514
165,-0.09517842169429958
166,-0.939456443197767
167,-0.7654420255075294
168,-1.4823421224066626
169,0.27167982820511277
170,-0.22300072483578492
171,0.9885879011445993
172,0.3637573299951388
173,-2.1091028745691993
174,2.240246817075488
175,-1.3492651491415821
176,-1.5026843349866064
177,1.3372957522207995
178,-0.5543605610520908
179,0.09405123272416271
180,1.2510709529310924
181,-1.72729916070939
182,1.3794360825165861
183,1.0340161561062693
184,0.12076866150737305
185,-0.6563679708172928
186,-1.2440041559785044
187,1.9059197131970507
188,-0.06456764040427188
189,-1.4710168607431473
190,-1.2745180076763976
191,1.2511971194971394
192,-1.090782529078875
193,-2.3840762345434845
194,-0.7511156456490122
195,0.5381626144852617
196,-2.2421925172491863
197,-0.6040055600093294
198,0.9513415563857479
199,-0.5534898305523535
200,-3.078348549845357
201,-0.850243641252215
202,-1.6358717935738167
203,-0.489641132458405
204,-1.1451235022349495
205,-0.4821611328422875
206,-1.6149323688705264
207,-0.1730383687014766
208,0.0907922977724448
209,-1.619078339515215
210,-2.0766028039576963
211,2.373252061140328
212,-0.5136180951705761
213,-0.40892511032711004
214,-2.4682122104299893
215,1.9250341453856417
216,1.111840152691134
217,-1.7704251956385948
218,-0.5757689648117527
219,-2.4189050400047383
220,-0.2570743084346496
221,0.6274729808122199
222,-0.15750566048177106
223,0.7222680335150016
224,-2.356654704398161
225,-0.8732888945563821
226,0.967137775981556
227,0.20594572160420804
228,-0.3679848694100985
229,0.4585820464564189
230,-0.9891723428254656
231,-1.009008714923021
232,-0.9830239241055464
233,-1.15357346322709
234,-2.209417947240986
235,-1.4172761926554798
236,-1.8093280926049644
237,-1.053116568238409
238,1.3119370183929782
239,1.0028812373278304
240,-1.2736065959896912
241,-0.07674464992592372
242,-0.3969933944136722
243,-0.8625933053455486
244,2.1312199720425884
245,0.6752313631515647
246,-0.04967842946751433
247,0.9916827578446339
248,-0.33219256637747746
249,3.3184489439283107
250,0.0011655680745501495
251,0.2714466468023206
252,1.0035242870556873
253,-2.2183942073020497
254,2.1065665396011912
255,-0.9048624964963496
256,0.44282403688046545
257,-0.819847271954061
258,-0.4662298611040567
259,0.06173235904271679
260,-0.08745513289119311
261,1.887865191675698
262,-1.2686374475287132
263,0.26737999885152497
264,-1.530917579239805
265,-1.0551545214838585
266,-0.8664995853223991
267,-2.864770676764539
268,0.737412575173178
269,-1.5775872462135174
270,-0.7956966032421307
271,1.1925238584137792
272,0.021170221053031013
273,0.9812462346654544
274,0.6147971019065015
275,4.043342588373176
276,0.05300956965516701
277,0.7351778669363702
278,-2.487245262164814
279,-1.1492354604654125
280,1.5640331122965945
281,0.03257155968650438
282,0.2939996217989126
283,-0.16406163400354085
284,-0.11104284663241337
285,0.4641319308110933
286,0.8498304928964551
287,-1.384593485920558
288,0.041813598807489916
289,0.332672367068227
290,4.041217283746343
291,-1.38365036808894
292,2.522219552766088
293,0.9716356604453704
294,-2.68822310735104
295,1.4200447454404723
296,2.417456435436701
297,-0.5038826033478042
298,-3.477040398660731
299,-0.42208752892089885
300,0.24839582349907952
301,1.2161189218162687
302,0.7974153603926056
303,1.611761602053865
304,1.1114880817803743
305,-0.2548906042269259
306,0.5669249465985865
307,0.7855754682338587
308,-0.9832285714437217
309,1.5619035802862555
310,0.9038922324891938
311,1.111575011426137
312,2.5073962069189752
313,0.16243507280831468
314,0.06268818591145822
315,-1.741300042012429
316,1.010719960439164
317,-0.6585935644760217
318,1.454655558723207
319,-2.1353228715696666
320,-0.8377106675286415
321,1.6518126507157553
322,2.1822236604755365
323,1.3545634484395372
324,0.3911169720249015
325,-2.245595205435052
326,1.192021614205866
327,-0.7308035348051053
328,2.227036549224749
329,0.400651833460666
330,-2.056626210838624
331,1.0282344931519778
332,0.16478867222338323
333,-2.3125705535477814
334,0.5584774740237883
335,0.08445524107003655
336,1.7218544245567275
337,0.001462900399659267
338,-0.8955583512229714
339,-1.60964502275582
340,-0.8375820438633355
341,1.3048267547114414
342,0.7092537727713311
343,2.0018290965521857
344,1.3277079646667287
345,-1.5264212080926116
346,1.4313398899080088
347,-0.3577297640132735
348,0.1207559146247047
349,-1.2263517952694891
350,-0.001906677795144529
351,-1.1495045480054986
352,-0.48282740531072854
353,1.5226581039571372
354,-1.7008587385286855
355,-1.3613236765425232
356,2.1567764123460083
357,-1.1596723782062117
358,-0.6996890136037871
359,-1.2716795532411318
360,0.3844318824790831
361,-0.01686342844947389
362,-1.8956950114274678
363,-3.87246761899224
364,1.3932839759429458
365,-0.17918089521806635
366,-0.7132850089092135
367,-0.21113565263858386
368,-1.1722483497609493
369,3.333788088718694
370,-1.0231609142339368
371,1.795086932376859
372,0.4278784713322095
373,0.40504808694844796
374,-0.4554708055864791
375,-0.7986661736686531
376,-1.6851843340053128
377,-0.2477874809592211
378,0.27187835841460717
379,-0.3713680851150658
380,-0.42497570043896016
381,1.1937151300133337
382,-0.09817627137330248
383,2.219449676250644
384,1.6187371596115931
385,-0.45092743046859085
386,0.8838279165755287
387,-1.2367938281809352
388,0.13654038843937466
389,1.9471393740777554E-4
390,-1.30869860475465
391,-0.8247599489277989
392,0.3804443197039634
393,1.3189850473340412
394,-0.7508289640547243
395,2.061669355795831
396,-2.194031486474897
397,0.24252170265954903
398,-0.6355278273947352
399,-1.9184445701953046
400,0.5873428409199294
401,1.0554610819013552
402,4.00041516848488
403,-0.08939615044817001
404,-1.5649594972495748
405,0.9155852542421011
406,0.13803502051419891
407,-0.24455981795652326
408,3.5420545717625656
409,-1.052228843696568
410,-2.2334419304636324
411,0.34873525658415855
412,0.36165074268463393
413,-3.565290339405542
414,1.89576272896598
415,1.2790870602633988
416,-1.8161108637139918
417,1.4060444734332904
418,0.6767916014541202
419,0.13727021725162555
420,2.4495954539437577
421,-0.3089447459826732
422,-0.7598102851538027
423,-0.42039766322146677
424,2.0792709214804215
425,-1.4207128554165065
426,-0.2045697885913118
427,-3.752885747163897
428,0.15097240194441075
429,0.28097168317349863
430,1.798491996847479
431,1.8825723976063085
432,-1.6144715106492908
433,1.4926360318098275
434,-1.1445985515649677
435,-0.7712190697165718
436,1.0311973284231553
437,0.2612695427188281
438,0.8654612971083238
439,1.245225300067915
440,0.8290172290779586
441,-0.8474423303627103
442,-1.0484287705695388
443,2.186537936314542
444,-2.8215352447363573
445,-2.711755567967085
446,0.13223643108657257
447,3.594492460175918
448,0.42026789593177794
449,-0.052491910340904224
450,-0.9728569094777937
451,-0.6898282669116713
452,-3.3501326750467566
453,1.5658259345250265
454,-0.376799141477808
455,-1.9469428217058022
456,-0.5488919233810129
457,0.9010784769891873
458,-1.5946973797851454
459,0.6769323263274931
460,-0.8693985464279813
461,-1.5661067778592415
462,0.19815023030748163
463,1.52173720544491
464,0.64413761465937
465,-1.3945703689420617
466,-0.6568771173028956
467,-0.019918571660283185
468,-0.9782756662451064
469,-0.608252709615988
470,-1.5009301244604583
471,1.2774025365243036
472,1.0456339844100038
473,1.8142137267710265
474,0.5021689490234231
475,-0.837791060003644
476,-0.1127700308359125
477,0.4394483808739523
478,1.6232885988381591
479,1.7178624318537605
480,1.5905613254563926
481,0.12834998493292643
482,0.7362640662323922
483,-0.0014707775699965286
484,2.1979768591068494
485,0.3303384728088106
486,2.3300447548823824
487,-0.6719688292344657
488,0.8655549198891718
489,-3.0847509762861445
490,0.3159549132605099
491,-0.10537980757542881
492,-0.2750319140430195
493,-2.6864338545856383
494,-0.547617189565478
495,-0.46731825229622737
496,1.0755868796294243
497,0.7999618967606519
498,0.39546316206396537
499,1.944828434682772
500,-0.042759246487952304
501,0.22517280006939133
502,-1.286025990143019
503,0.8117920302859214
504,0.36065558501221606
505,-0.3894547721693832
506,-0.12967267563489904
507,1.7355994274310174
508,0.7930254939229542
509,-0.6657035175930626
510,-1.4180762854134907
511,-1.2292987951490522
512,-0.17201122715826345
513,0.020368751472901958
514,1.7413895462477624
515,2.662511483767787
516,1.944959795123148
517,-1.575021958484745
518,-0.33741318970852785
519,-0.3492313218950005
520,1.2985315437841543
521,-1.0056067279599168
522,-1.5574687570230104
523,-1.3807095126999032
524,1.0724190869062242
525,-1.3591450747007598
526,0.518521877095829
527,0.09522446980269528
528,0.10188336591608738
529,-2.646531323617356
530,0.48043061742286763
531,-0.26095690921367165
532,-1.491017998393842
533,-1.6120048532440028
534,-0.34108400384669857
535,-3.937923295414203
536,0.6503368756451944
537,-1.0263845063631867
538,-0.10888446207593594
539,1.5548827938962928
540,-1.1319317650557323
541,-1.021644435585541
542,1.6683913616212962
543,2.6138137917357183
544,-2.3852916517616776
545,-0.8710994199708767
546,-1.163188979726491
547,-1.830825920713761
548,0.9361140935537591
549,-2.1283564097687804
550,-0.4858837234160681
551,0.8105296422136234
552,-0.9298167866448851
553,-0.173304639072486
554,-3.3045832659248258
555,-1.4317818513564964
556,1.6252245088648516
557,1.539070828855315
558,-0.07801328042504962
559,-0.22078422558325383
560,1.8526658066369035
561,-1.269826211716447
562,0.18166652512201265
563,-2.1781888379995693
564,0.6063322708736923
565,-1.2676150389294847
566,0.26160390875235917
567,2.3924875756396453
568,-1.5151121732168638
569,-1.9738376598187748
570,1.610364626928344
571,0.10611712506865989
572,-3.1513478008524176
573,-1.432062892180674
574,-1.5430475549915577
575,1.2081465146291954
576,-1.6184118713332316
577,1.2179639325200546
578,-1.8211258205114653
579,0.8217368014569089
580,1.1858968594167516
581,-1.248198959069319
582,1.6334277618776074
583,1.027715856111
584,1.1485239789358062
585,-0.6282091581843487
586,-0.2010135101670625
587,0.5986678913715192
588,0.5624919772464636
589,0.5183102402152684
590,1.9043653842935684
591,-1.25725582611914
592,-0.5595130814021896
593,0.4920654402550986
594,1.5226405522705986
595,-1.4333485979934144
596,-0.719310547861819
597,0.2463683094020077
598,-0.2094816799342282
599,0.14644461761580585
600,0.46401846589024975
601,0.5328483138472531
602,0.5052285073482045
603,0.028128712532571768
604,-0.6786491405802095
605,0.9282158167743388
606,-1.4530473557616923
607,1.6899422988216246
608,1.000442094735374
609,-0.2127340957450814
610,0.8518255270953119
611,-1.6284674017733543
612,-2.0048030954631537
613,-0.18194754629545626
614,0.2513564860451427
615,0.5636543736046238
616,1.2370068144287958
617,1.599682735443114
618,0.4015365973035272
619,1.2743150839526043
620,2.7061727775559894
621,0.15022369487642603
622,0.009471083532125765
623,-1.0995570906870777
624,-1.248261812440508
625,-0.5348936437083114
626,0.8921678484084878
627,-3.1934015430807476
628,-1.5068997305676795
629,1.736448871377632
630,0.8933445318571603
631,-0.6106807847181615
632,-1.7556353288954814
633,-0.11072885595478899
634,-0.43126633016286653
635,-0.15749191793253547
636,1.2476847197043157
637,-2.6271311723881547
638,0.034277165948104704
639,-0.9037267037610531
640,-0.18057001642491782
641,-1.8084480418557496
642,-0.985546482044853
643,-0.6166203270664921
644,1.1620253085849725
645,-0.8943000205383049
646,0.7001700144344796
647,2.0289031988299433
648,0.9254924981591488
649,-2.17649403567576
650,0.7605489219590114
651,-0.13497481764612962
652,-0.5357639385644618
653,-1.5587009344031417
654,0.35807878523612335
655,-0.5832544188493008
656,-0.8956564970985261
657,-2.256196699870971
658,-0.2281033374207958
659,-0.5473425064061259
660,-1.2418666905078437
661,-0.026683025009224703
662,1.2338642702451592
663,1.1963063521616584
664,-1.6357976994905996
665,0.38267801295500903
666,-1.7446317401720042
667,-2.0082427159485947
668,-0.8366449860454059
669,0.07187283205743766
670,1.2317382067027016
671,-3.9335266413623797
672,0.3113918268286478
673,1.6784203472976418
674,-0.7826520272503628
675,-0.3725013517255512
676,-0.3298336016869783
677,0.10583406798529321
678,-1.57797435475809
679,-0.4285669348467961
680,-3.1715708444638278
681,-0.11286317624443831
682,1.132094390955987
683,-0.9804218271978903
684,0.4714400147886548
685,0.8039538405632506
686,-0.03547474083253299
687,0.45786566061124684
688,0.07914394998697993
689,-0.27893699488096113
690,-1.3318310870998555
691,-1.1937899988298168
692,-0.9821155200441171
693,-0.5920089197210304
694,1.2302846413157529
695,1.481439435435703
696,-1.869001697228209
697,-0.8405870090459472
698,-0.5087265728645846
699,-1.4057532221507976
700,-1.1763282134799575
701,-0.7040668436102376
702,1.7252491357841337
703,-2.4786143003642334
704,0.7267028376654985
705,-1.089029824077831
706,1.9178847202591922
707,-0.6305893489014792
708,-0.8165260006229693
709,-0.08932016145154939
710,-0.15019590569751107
711,1.2113490983159447
712,-0.5354907388199351
713,0.7647944838776692
714,-0.5087335478819425
715,-0.04146204943640602
716,1.4599886560751476
717,2.6834400203802664
718,-0.5603105842737794
719,-1.0986817310179149
720,-1.1671456955188395
721,3.6116694843915558
722,0.04094803724144058
723,1.3973172940396466
724,-1.0661087553038666
725,-3.4720341136065094
726,-1.6729235077822089
727,2.910043269439849
728,-2.6298737988933394
729,-3.134793212187159
730,-0.1082845140635358
731,-0.5939521604523788
732,-0.14991811603959315
733,-0.25436660753026796
734,-1.8906995004774112
735,-2.3909224299781195
736,-1.9312710810208544
737,1.518697920936542
738,-1.6091521479673259
739,-0.29081940087421043
740,-1.4726350598869047
741,0.8473672317592488
742,0.7061541614402889
743,1.026005903715923
744,1.779803954373072
745,-2.812385140866056
746,-0.852819037593278
747,1.0140287510385484
748,0.9132594715185379
749,0.5817669840874609
750,-0.7573219934234554
751,1.0383679811054791
752,1.7306425070619875
753,0.14084850095010626
754,0.2371787710630968
755,1.160225387338003
756,1.798322192799558
757,-0.535573004763784
758,1.0963247781146677
759,-0.7883320253757543
760,-0.8035377062770036
761,-1.9209831978794991
762,-0.9871999151122604
763,-2.368178524455306
764,2.872718479668599
765,1.1683164892416031
766,-0.6898899634191845
767,-0.5395165393849277
768,0.8148645566098347
769,0.328949445715851
770,-1.272271839989755
771,2.1609106107546654
772,-1.8641135132971853
773,2.13907673048884
774,2.1700695663174017
775,-0.25384133789837504
776,1.1160599243831584
777,0.805330280054135
778,-1.4115278126941053
779,-1.0980165490636757
780,-2.133976464313041
781,1.2851556780629674
782,1.1962150989802653
783,-1.7714291687656227
784,-2.6983089215807836
785,-2.2675417305026135
786,0.8785916603511249
787,1.479070242950832
788,-1.5280359164133506
789,-1.0252433879151512
790,1.7953830536901156
791,1.59824305266248
792,-1.069311383169649
793,-1.7441002874268312
794,2.7476398006809295
795,-0.8186885196439451
796,1.182352873986768
797,-0.710328556067362
798,2.1084480798013296
